Time@[Altitude (Baro-Ft-AGL)],[Altitude (Baro-Ft-AGL)],bILBA,Time@[Velocity (Accel-Ft/Sec)],[Velocity (Accel-Ft/Sec)],bILBA
,,52.3237,-1.#QNAN,b1111
,,52.3262,-1.#QNAN,b1111
,,52.3288,-1.#QNAN,b1111
,,52.3312,-1.#QNAN,b1111
,,52.3338,-1.#QNAN,b1111
,,52.3363,-1.#QNAN,b1111
,,52.3387,-1.#QNAN,b1111
,,52.3413,-1.#QNAN,b1111
,,52.3438,-1.#QNAN,b1111
,,52.3462,-1.#QNAN,b1111
,,52.3488,-1.#QNAN,b1111
,,52.3512,-1.#QNAN,b1111
,,52.3537,-1.#QNAN,b1111
,,52.3563,-1.#QNAN,b1111
,,52.3587,-1.#QNAN,b1111
,,52.3613,-1.#QNAN,b1111
,,52.3638,-1.#QNAN,b1111
,,52.3662,-1.#QNAN,b1111
,,52.3688,-1.#QNAN,b1111
,,52.3713,-1.#QNAN,b1111
,,52.3737,-1.#QNAN,b1111
,,52.3763,-1.#QNAN,b1111
,,52.3787,-1.#QNAN,b1111
,,52.3812,-1.#QNAN,b1111
,,52.3838,-1.#QNAN,b1111
,,52.3862,-1.#QNAN,b1111
,,52.3887,-1.#QNAN,b1111
,,52.3913,-1.#QNAN,b1111
,,52.3937,-1.#QNAN,b1111
,,52.3963,-1.#QNAN,b1111
,,52.3988,-1.#QNAN,b1111
,,52.4012,-1.#QNAN,b1111
,,52.4038,-1.#QNAN,b1111
,,52.4063,-1.#QNAN,b1111
,,52.4087,-1.#QNAN,b1111
,,52.4113,-1.#QNAN,b1111
,,52.4137,-1.#QNAN,b1111
,,52.4162,-1.#QNAN,b1111
,,52.4188,-1.#QNAN,b1111
,,52.4212,-1.#QNAN,b1111
,,52.4238,-1.#QNAN,b1111
,,52.4263,-1.#QNAN,b1111
,,52.4287,-1.#QNAN,b1111
,,52.4313,-1.#QNAN,b1111
,,52.4338,-1.#QNAN,b1111
,,52.4362,-1.#QNAN,b1111
,,52.4388,-1.#QNAN,b1111
,,52.4412,-1.#QNAN,b1111
,,52.4437,-1.#QNAN,b1111
,,52.4463,-1.#QNAN,b1111
,,52.4487,-1.#QNAN,b1111
,,52.4512,-1.#QNAN,b1111
,,52.4538,-1.#QNAN,b1111
,,52.4562,-1.#QNAN,b1111
,,52.4588,-1.#QNAN,b1111
,,52.4613,-1.#QNAN,b1111
,,52.4637,-1.#QNAN,b1111
,,52.4663,-1.#QNAN,b1111
,,52.4688,-1.#QNAN,b1111
,,52.4712,-1.#QNAN,b1111
,,52.4738,-1.#QNAN,b1111
,,52.4762,-1.#QNAN,b1111
,,52.4787,-1.#QNAN,b1111
,,52.4813,-1.#QNAN,b1111
,,52.4837,-1.#QNAN,b1111
,,52.4863,-1.#QNAN,b1111
,,52.4888,-1.#QNAN,b1111
,,52.4912,-1.#QNAN,b1111
,,52.4938,-1.#QNAN,b1111
,,52.4963,-1.#QNAN,b1111
,,52.4987,-1.#QNAN,b1111
,,52.5013,-1.#QNAN,b1111
,,52.5037,-1.#QNAN,b1111
,,52.5062,-1.#QNAN,b1111
,,52.5088,-1.#QNAN,b1111
,,52.5112,-1.#QNAN,b1111
,,52.5137,-1.#QNAN,b1111
,,52.5163,-1.#QNAN,b1111
,,52.5187,-1.#QNAN,b1111
,,52.5213,-1.#QNAN,b1111
,,52.5238,-1.#QNAN,b1111
,,52.5262,-1.#QNAN,b1111
,,52.5288,-1.#QNAN,b1111
,,52.5313,-1.#QNAN,b1111
,,52.5337,-1.#QNAN,b1111
,,52.5363,-1.#QNAN,b1111
,,52.5387,-1.#QNAN,b1111
,,52.5412,-1.#QNAN,b1111
,,52.5438,-1.#QNAN,b1111
,,52.5462,-1.#QNAN,b1111
,,52.5488,-1.#QNAN,b1111
,,52.5513,-1.#QNAN,b1111
,,52.5537,-1.#QNAN,b1111
,,52.5563,-1.#QNAN,b1111
,,52.5588,-1.#QNAN,b1111
,,52.5612,-1.#QNAN,b1111
,,52.5638,-1.#QNAN,b1111
,,52.5662,-1.#QNAN,b1111
,,52.5687,-1.#QNAN,b1111
,,52.5713,-1.#QNAN,b1111
,,52.5737,-1.#QNAN,b1111
,,52.5762,-1.#QNAN,b1111
,,52.5788,-1.#QNAN,b1111
,,52.5812,-1.#QNAN,b1111
,,52.5838,-1.#QNAN,b1111
,,52.5863,-1.#QNAN,b1111
,,52.5887,-1.#QNAN,b1111
,,52.5913,-1.#QNAN,b1111
,,52.5938,-1.#QNAN,b1111
,,52.5962,-1.#QNAN,b1111
,,52.5988,-1.#QNAN,b1111
,,52.6012,-1.#QNAN,b1111
,,52.6037,-1.#QNAN,b1111
,,52.6063,-1.#QNAN,b1111
,,52.6087,-1.#QNAN,b1111
,,52.6113,-1.#QNAN,b1111
,,52.6138,-1.#QNAN,b1111
,,52.6162,-1.#QNAN,b1111
,,52.6188,-1.#QNAN,b1111
,,52.6213,-1.#QNAN,b1111
,,52.6237,-1.#QNAN,b1111
,,52.6263,-1.#QNAN,b1111
,,52.6287,-1.#QNAN,b1111
,,52.6312,-1.#QNAN,b1111
,,52.6338,-1.#QNAN,b1111
,,52.6362,-1.#QNAN,b1111
,,52.6387,-1.#QNAN,b1111
,,52.6413,-1.#QNAN,b1111
,,52.6437,-1.#QNAN,b1111
,,52.6463,-1.#QNAN,b1111
,,52.6488,-1.#QNAN,b1111
,,52.6512,-1.#QNAN,b1111
,,52.6538,-1.#QNAN,b1111
,,52.6563,-1.#QNAN,b1111
,,52.6587,-1.#QNAN,b1111
,,52.6613,-1.#QNAN,b1111
,,52.6637,-1.#QNAN,b1111
,,52.6662,-1.#QNAN,b1111
,,52.6688,-1.#QNAN,b1111
,,52.6712,-1.#QNAN,b1111
,,52.6738,-1.#QNAN,b1111
,,52.6763,-1.#QNAN,b1111
,,52.6787,-1.#QNAN,b1111
,,52.6813,-1.#QNAN,b1111
,,52.6838,-1.#QNAN,b1111
,,52.6862,-1.#QNAN,b1111
,,52.6888,-1.#QNAN,b1111
,,52.6912,-1.#QNAN,b1111
,,52.6937,-1.#QNAN,b1111
,,52.6963,-1.#QNAN,b1111
,,52.6987,-1.#QNAN,b1111
,,52.7012,-1.#QNAN,b1111
,,52.7038,-1.#QNAN,b1111
,,52.7062,-1.#QNAN,b1111
,,52.7088,-1.#QNAN,b1111
,,52.7113,-1.#QNAN,b1111
,,52.7137,-1.#QNAN,b1111
,,52.7163,-1.#QNAN,b1111
,,52.7188,-1.#QNAN,b1111
,,52.7212,-1.#QNAN,b1111
,,52.7238,-1.#QNAN,b1111
,,52.7262,-1.#QNAN,b1111
,,52.7287,-1.#QNAN,b1111
,,52.7313,-1.#QNAN,b1111
,,52.7337,-1.#QNAN,b1111
,,52.7363,-1.#QNAN,b1111
,,52.7388,-1.#QNAN,b1111
,,52.7412,-1.#QNAN,b1111
,,52.7438,-1.#QNAN,b1111
,,52.7463,-1.#QNAN,b1111
,,52.7487,-1.#QNAN,b1111
,,52.7513,-1.#QNAN,b1111
,,52.7537,-1.#QNAN,b1111
,,52.7562,-1.#QNAN,b1111
,,52.7588,-1.#QNAN,b1111
,,52.7612,-1.#QNAN,b1111
,,52.7637,-1.#QNAN,b1111
,,52.7663,-1.#QNAN,b1111
,,52.7687,-1.#QNAN,b1111
,,52.7713,-1.#QNAN,b1111
,,52.7738,-1.#QNAN,b1111
,,52.7762,-1.#QNAN,b1111
,,52.7788,-1.#QNAN,b1111
,,52.7813,-1.#QNAN,b1111
,,52.7837,-1.#QNAN,b1111
,,52.7863,-1.#QNAN,b1111
,,52.7887,-1.#QNAN,b1111
,,52.7912,-1.#QNAN,b1111
,,52.7938,-1.#QNAN,b1111
,,52.7962,-1.#QNAN,b1111
,,52.7988,-1.#QNAN,b1111
,,52.8013,-1.#QNAN,b1111
,,52.8037,-1.#QNAN,b1111
,,52.8063,-1.#QNAN,b1111
,,52.8088,-1.#QNAN,b1111
,,52.8112,-1.#QNAN,b1111
,,52.8138,-1.#QNAN,b1111
,,52.8162,-1.#QNAN,b1111
,,52.8187,-1.#QNAN,b1111
,,52.8213,-1.#QNAN,b1111
,,52.8237,-1.#QNAN,b1111
,,52.8262,-1.#QNAN,b1111
,,52.8288,-1.#QNAN,b1111
,,52.8312,-1.#QNAN,b1111
,,52.8338,-1.#QNAN,b1111
,,52.8363,-1.#QNAN,b1111
,,52.8387,-1.#QNAN,b1111
,,52.8413,-1.#QNAN,b1111
,,52.8438,-1.#QNAN,b1111
,,52.8462,-1.#QNAN,b1111
,,52.8488,-1.#QNAN,b1111
,,52.8512,-1.#QNAN,b1111
,,52.8537,-1.#QNAN,b1111
,,52.8563,-1.#QNAN,b1111
,,52.8587,-1.#QNAN,b1111
,,52.8613,-1.#QNAN,b1111
,,52.8638,-1.#QNAN,b1111
,,52.8662,-1.#QNAN,b1111
,,52.8688,-1.#QNAN,b1111
,,52.8713,-1.#QNAN,b1111
,,52.8737,-1.#QNAN,b1111
,,52.8763,-1.#QNAN,b1111
,,52.8787,-1.#QNAN,b1111
,,52.8812,-1.#QNAN,b1111
,,52.8838,-1.#QNAN,b1111
,,52.8862,-1.#QNAN,b1111
,,52.8887,-1.#QNAN,b1111
,,52.8913,-1.#QNAN,b1111
,,52.8937,-1.#QNAN,b1111
,,52.8963,-1.#QNAN,b1111
,,52.8988,-1.#QNAN,b1111
,,52.9012,-1.#QNAN,b1111
,,52.9038,-1.#QNAN,b1111
,,52.9063,-1.#QNAN,b1111
,,52.9087,-1.#QNAN,b1111
,,52.9113,-1.#QNAN,b1111
,,52.9137,-1.#QNAN,b1111
,,52.9162,-1.#QNAN,b1111
,,52.9188,-1.#QNAN,b1111
,,52.9212,-1.#QNAN,b1111
,,52.9238,-1.#QNAN,b1111
,,52.9263,-1.#QNAN,b1111
,,52.9287,-1.#QNAN,b1111
,,52.9313,-1.#QNAN,b1111
,,52.9338,-1.#QNAN,b1111
,,52.9362,-1.#QNAN,b1111
,,52.9388,-1.#QNAN,b1111
,,52.9412,-1.#QNAN,b1111
,,52.9437,-1.#QNAN,b1111
,,52.9463,-1.#QNAN,b1111
,,52.9487,-1.#QNAN,b1111
,,52.9512,-1.#QNAN,b1111
,,52.9538,-1.#QNAN,b1111
,,52.9562,-1.#QNAN,b1111
,,52.9588,-1.#QNAN,b1111
,,52.9613,-1.#QNAN,b1111
,,52.9637,-1.#QNAN,b1111
,,52.9663,-1.#QNAN,b1111
,,52.9688,-1.#QNAN,b1111
,,52.9712,-1.#QNAN,b1111
,,52.9738,-1.#QNAN,b1111
,,52.9762,-1.#QNAN,b1111
,,52.9787,-1.#QNAN,b1111
,,52.9813,-1.#QNAN,b1111
,,52.9837,-1.#QNAN,b1111
,,52.9863,-1.#QNAN,b1111
,,52.9888,-1.#QNAN,b1111
,,52.9912,-1.#QNAN,b1111
,,52.9938,-1.#QNAN,b1111
,,52.9963,-1.#QNAN,b1111
,,52.9987,-1.#QNAN,b1111
,,53.0013,-1.#QNAN,b1111
,,53.0037,-1.#QNAN,b1111
,,53.0062,-1.#QNAN,b1111
,,53.0088,-1.#QNAN,b1111
,,53.0112,-1.#QNAN,b1111
,,53.0137,-1.#QNAN,b1111
,,53.0163,-1.#QNAN,b1111
,,53.0187,-1.#QNAN,b1111
,,53.0213,-1.#QNAN,b1111
,,53.0238,-1.#QNAN,b1111
,,53.0262,-1.#QNAN,b1111
,,53.0288,-1.#QNAN,b1111
,,53.0313,-1.#QNAN,b1111
,,53.0337,-1.#QNAN,b1111
,,53.0363,-1.#QNAN,b1111
,,53.0387,-1.#QNAN,b1111
,,53.0412,-1.#QNAN,b1111
,,53.0438,-1.#QNAN,b1111
,,53.0462,-1.#QNAN,b1111
,,53.0488,-1.#QNAN,b1111
,,53.0513,-1.#QNAN,b1111
,,53.0537,-1.#QNAN,b1111
,,53.0563,-1.#QNAN,b1111
,,53.0588,-1.#QNAN,b1111
,,53.0612,-1.#QNAN,b1111
,,53.0638,-1.#QNAN,b1111
,,53.0662,-1.#QNAN,b1111
,,53.0687,-1.#QNAN,b1111
,,53.0713,-1.#QNAN,b1111
,,53.0737,-1.#QNAN,b1111
,,53.0762,-1.#QNAN,b1111
,,53.0788,-1.#QNAN,b1111
,,53.0812,-1.#QNAN,b1111
,,53.0838,-1.#QNAN,b1111
,,53.0863,-1.#QNAN,b1111
,,53.0887,-1.#QNAN,b1111
,,53.0913,-1.#QNAN,b1111
,,53.0938,-1.#QNAN,b1111
,,53.0962,-1.#QNAN,b1111
,,53.0988,-1.#QNAN,b1111
,,53.1012,-1.#QNAN,b1111
,,53.1037,-1.#QNAN,b1111
,,53.1063,-1.#QNAN,b1111
,,53.1087,-1.#QNAN,b1111
,,53.1113,-1.#QNAN,b1111
,,53.1138,-1.#QNAN,b1111
,,53.1162,-1.#QNAN,b1111
,,53.1188,-1.#QNAN,b1111
,,53.1213,-1.#QNAN,b1111
,,53.1237,-1.#QNAN,b1111
,,53.1263,-1.#QNAN,b1111
,,53.1287,-1.#QNAN,b1111
,,53.1312,-1.#QNAN,b1111
,,53.1338,-1.#QNAN,b1111
,,53.1362,-1.#QNAN,b1111
,,53.1387,-1.#QNAN,b1111
,,53.1413,-1.#QNAN,b1111
,,53.1437,-1.#QNAN,b1111
,,53.1463,-1.#QNAN,b1111
,,53.1488,-1.#QNAN,b1111
,,53.1512,-1.#QNAN,b1111
,,53.1538,-1.#QNAN,b1111
,,53.1563,-1.#QNAN,b1111
,,53.1587,-1.#QNAN,b1111
,,53.1613,-1.#QNAN,b1111
,,53.1637,-1.#QNAN,b1111
,,53.1662,-1.#QNAN,b1111
,,53.1688,-1.#QNAN,b1111
,,53.1712,-1.#QNAN,b1111
,,53.1738,-1.#QNAN,b1111
,,53.1763,-1.#QNAN,b1111
,,53.1787,-1.#QNAN,b1111
,,53.1813,-1.#QNAN,b1111
,,53.1838,-1.#QNAN,b1111
,,53.1862,-1.#QNAN,b1111
,,53.1888,-1.#QNAN,b1111
,,53.1912,-1.#QNAN,b1111
,,53.1937,-1.#QNAN,b1111
,,53.1963,-1.#QNAN,b1111
,,53.1987,-1.#QNAN,b1111
,,53.2012,-1.#QNAN,b1111
,,53.2038,-1.#QNAN,b1111
,,53.2062,-1.#QNAN,b1111
,,53.2088,-1.#QNAN,b1111
,,53.2113,-1.#QNAN,b1111
,,53.2137,-1.#QNAN,b1111
,,53.2163,-1.#QNAN,b1111
,,53.2188,-1.#QNAN,b1111
,,53.2212,-1.#QNAN,b1111
,,53.2238,-1.#QNAN,b1111
,,53.2262,-1.#QNAN,b1111
,,53.2287,-1.#QNAN,b1111
,,53.2313,-1.#QNAN,b1111
,,53.2337,-1.#QNAN,b1111
,,53.2363,-1.#QNAN,b1111
,,53.2388,-1.#QNAN,b1111
,,53.2412,-1.#QNAN,b1111
,,53.2438,-1.#QNAN,b1111
,,53.2463,-1.#QNAN,b1111
,,53.2487,-1.#QNAN,b1111
,,53.2513,-1.#QNAN,b1111
,,53.2537,-1.#QNAN,b1111
,,53.2562,-1.#QNAN,b1111
,,53.2588,-1.#QNAN,b1111
,,53.2612,-1.#QNAN,b1111
,,53.2637,-1.#QNAN,b1111
,,53.2663,-1.#QNAN,b1111
,,53.2687,-1.#QNAN,b1111
,,53.2713,-1.#QNAN,b1111
,,53.2738,-1.#QNAN,b1111
,,53.2762,-1.#QNAN,b1111
,,53.2788,-1.#QNAN,b1111
,,53.2813,-1.#QNAN,b1111
,,53.2837,-1.#QNAN,b1111
,,53.2863,-1.#QNAN,b1111
,,53.2887,-1.#QNAN,b1111
,,53.2912,-1.#QNAN,b1111
,,53.2938,-1.#QNAN,b1111
,,53.2962,-1.#QNAN,b1111
,,53.2988,-1.#QNAN,b1111
,,53.3013,-1.#QNAN,b1111
,,53.3037,-1.#QNAN,b1111
,,53.3063,-1.#QNAN,b1111
,,53.3088,-1.#QNAN,b1111
,,53.3112,-1.#QNAN,b1111
,,53.3138,-1.#QNAN,b1111
,,53.3162,-1.#QNAN,b1111
,,53.3187,-1.#QNAN,b1111
,,53.3213,-1.#QNAN,b1111
,,53.3237,-1.#QNAN,b1111
,,53.3262,-1.#QNAN,b1111
,,53.3288,-1.#QNAN,b1111
,,53.3312,-1.#QNAN,b1111
,,53.3338,-1.#QNAN,b1111
,,53.3363,-1.#QNAN,b1111
,,53.3387,-1.#QNAN,b1111
,,53.3413,-1.#QNAN,b1111
,,53.3438,-1.#QNAN,b1111
,,53.3462,-1.#QNAN,b1111
,,53.3488,-1.#QNAN,b1111
,,53.3512,-1.#QNAN,b1111
,,53.3537,-1.#QNAN,b1111
,,53.3563,-1.#QNAN,b1111
,,53.3587,-1.#QNAN,b1111
,,53.3613,-1.#QNAN,b1111
,,53.3638,-1.#QNAN,b1111
,,53.3662,-1.#QNAN,b1111
,,53.3688,-1.#QNAN,b1111
,,53.3713,-1.#QNAN,b1111
,,53.3737,-1.#QNAN,b1111
,,53.3763,-1.#QNAN,b1111
,,53.3787,-1.#QNAN,b1111
,,53.3812,-1.#QNAN,b1111
,,53.3838,-1.#QNAN,b1111
,,53.3862,-1.#QNAN,b1111
,,53.3887,-1.#QNAN,b1111
,,53.3913,-1.#QNAN,b1111
,,53.3937,-1.#QNAN,b1111
,,53.3963,-1.#QNAN,b1111
,,53.3988,-1.#QNAN,b1111
,,53.4012,-1.#QNAN,b1111
,,53.4038,-1.#QNAN,b1111
,,53.4063,-1.#QNAN,b1111
,,53.4087,-1.#QNAN,b1111
,,53.4113,-1.#QNAN,b1111
,,53.4137,-1.#QNAN,b1111
,,53.4162,-1.#QNAN,b1111
,,53.4188,-1.#QNAN,b1111
,,53.4212,-1.#QNAN,b1111
,,53.4238,-1.#QNAN,b1111
,,53.4263,-1.#QNAN,b1111
,,53.4287,-1.#QNAN,b1111
,,53.4313,-1.#QNAN,b1111
,,53.4338,-1.#QNAN,b1111
,,53.4362,-1.#QNAN,b1111
,,53.4388,-1.#QNAN,b1111
,,53.4412,-1.#QNAN,b1111
,,53.4437,-1.#QNAN,b1111
,,53.4463,-1.#QNAN,b1111
,,53.4487,-1.#QNAN,b1111
,,53.4512,-1.#QNAN,b1111
,,53.4538,-1.#QNAN,b1111
,,53.4562,-1.#QNAN,b1111
,,53.4588,-1.#QNAN,b1111
,,53.4613,-1.#QNAN,b1111
,,53.4637,-1.#QNAN,b1111
,,53.4663,-1.#QNAN,b1111
,,53.4688,-1.#QNAN,b1111
,,53.4712,-1.#QNAN,b1111
,,53.4738,-1.#QNAN,b1111
,,53.4762,-1.#QNAN,b1111
,,53.4787,-1.#QNAN,b1111
,,53.4813,-1.#QNAN,b1111
,,53.4837,-1.#QNAN,b1111
,,53.4863,-1.#QNAN,b1111
,,53.4888,-1.#QNAN,b1111
,,53.4912,-1.#QNAN,b1111
,,53.4938,-1.#QNAN,b1111
,,53.4963,-1.#QNAN,b1111
,,53.4987,-1.#QNAN,b1111
,,53.5013,-1.#QNAN,b1111
,,53.5037,-1.#QNAN,b1111
,,53.5062,-1.#QNAN,b1111
,,53.5088,-1.#QNAN,b1111
,,53.5112,-1.#QNAN,b1111
,,53.5137,-1.#QNAN,b1111
,,53.5163,-1.#QNAN,b1111
,,53.5187,-1.#QNAN,b1111
,,53.5213,-1.#QNAN,b1111
,,53.5238,-1.#QNAN,b1111
,,53.5262,-1.#QNAN,b1111
,,53.5288,-1.#QNAN,b1111
,,53.5313,-1.#QNAN,b1111
,,53.5337,-1.#QNAN,b1111
,,53.5363,-1.#QNAN,b1111
,,53.5387,-1.#QNAN,b1111
,,53.5412,-1.#QNAN,b1111
,,53.5438,-1.#QNAN,b1111
,,53.5462,-1.#QNAN,b1111
,,53.5488,-1.#QNAN,b1111
,,53.5513,-1.#QNAN,b1111
,,53.5537,-1.#QNAN,b1111
,,53.5563,-1.#QNAN,b1111
,,53.5588,-1.#QNAN,b1111
,,53.5612,-1.#QNAN,b1111
,,53.5638,-1.#QNAN,b1111
,,53.5662,-1.#QNAN,b1111
,,53.5687,-1.#QNAN,b1111
,,53.5713,-1.#QNAN,b1111
,,53.5737,-1.#QNAN,b1111
,,53.5762,-1.#QNAN,b1111
,,53.5788,-1.#QNAN,b1111
,,53.5812,-1.#QNAN,b1111
,,53.5838,-1.#QNAN,b1111
,,53.5863,-1.#QNAN,b1111
,,53.5887,-1.#QNAN,b1111
,,53.5913,-1.#QNAN,b1111
,,53.5938,-1.#QNAN,b1111
,,53.5962,-1.#QNAN,b1111
,,53.5988,-1.#QNAN,b1111
,,53.6012,-1.#QNAN,b1111
,,53.6037,-1.#QNAN,b1111
,,53.6063,-1.#QNAN,b1111
,,53.6087,-1.#QNAN,b1111
,,53.6113,-1.#QNAN,b1111
,,53.6138,-1.#QNAN,b1111
,,53.6162,-1.#QNAN,b1111
,,53.6188,-1.#QNAN,b1111
,,53.6213,-1.#QNAN,b1111
,,53.6237,-1.#QNAN,b1111
,,53.6263,-1.#QNAN,b1111
,,53.6287,-1.#QNAN,b1111
,,53.6312,-1.#QNAN,b1111
,,53.6338,-1.#QNAN,b1111
,,53.6362,-1.#QNAN,b1111
,,53.6387,-1.#QNAN,b1111
,,53.6413,-1.#QNAN,b1111
,,53.6437,-1.#QNAN,b1111
,,53.6463,-1.#QNAN,b1111
,,53.6488,-1.#QNAN,b1111
,,53.6512,-1.#QNAN,b1111
,,53.6538,-1.#QNAN,b1111
,,53.6563,-1.#QNAN,b1111
,,53.6587,-1.#QNAN,b1111
,,53.6613,-1.#QNAN,b1111
,,53.6637,-1.#QNAN,b1111
,,53.6662,-1.#QNAN,b1111
,,53.6688,-1.#QNAN,b1111
,,53.6712,-1.#QNAN,b1111
,,53.6738,-1.#QNAN,b1111
,,53.6763,-1.#QNAN,b1111
,,53.6787,-1.#QNAN,b1111
,,53.6813,-1.#QNAN,b1111
,,53.6838,-1.#QNAN,b1111
,,53.6862,-1.#QNAN,b1111
,,53.6888,-1.#QNAN,b1111
,,53.6912,-1.#QNAN,b1111
,,53.6937,-1.#QNAN,b1111
,,53.6963,-1.#QNAN,b1111
,,53.6987,-1.#QNAN,b1111
,,53.7012,-1.#QNAN,b1111
,,53.7038,-1.#QNAN,b1111
,,53.7062,-1.#QNAN,b1111
,,53.7088,-1.#QNAN,b1111
,,53.7113,-1.#QNAN,b1111
,,53.7137,-1.#QNAN,b1111
,,53.7163,-1.#QNAN,b1111
,,53.7188,-1.#QNAN,b1111
,,53.7212,-1.#QNAN,b1111
,,53.7238,-1.#QNAN,b1111
,,53.7262,-1.#QNAN,b1111
,,53.7287,-1.#QNAN,b1111
,,53.7313,-1.#QNAN,b1111
,,53.7337,-1.#QNAN,b1111
,,53.7363,-1.#QNAN,b1111
,,53.7388,-1.#QNAN,b1111
,,53.7412,-1.#QNAN,b1111
,,53.7438,-1.#QNAN,b1111
,,53.7463,-1.#QNAN,b1111
,,53.7487,-1.#QNAN,b1111
,,53.7513,-1.#QNAN,b1111
,,53.7537,-1.#QNAN,b1111
,,53.7562,-1.#QNAN,b1111
,,53.7588,-1.#QNAN,b1111
,,53.7612,-1.#QNAN,b1111
,,53.7637,-1.#QNAN,b1111
,,53.7663,-1.#QNAN,b1111
,,53.7687,-1.#QNAN,b1111
,,53.7713,-1.#QNAN,b1111
,,53.7738,-1.#QNAN,b1111
,,53.7762,-1.#QNAN,b1111
,,53.7788,-1.#QNAN,b1111
,,53.7813,-1.#QNAN,b1111
,,53.7837,-1.#QNAN,b1111
,,53.7863,-1.#QNAN,b1111
,,53.7887,-1.#QNAN,b1111
,,53.7912,-1.#QNAN,b1111
,,53.7938,-1.#QNAN,b1111
,,53.7962,-1.#QNAN,b1111
,,53.7988,-1.#QNAN,b1111
,,53.8013,-1.#QNAN,b1111
,,53.8037,-1.#QNAN,b1111
,,53.8063,-1.#QNAN,b1111
,,53.8088,-1.#QNAN,b1111
,,53.8112,-1.#QNAN,b1111
,,53.8138,-1.#QNAN,b1111
,,53.8162,-1.#QNAN,b1111
,,53.8187,-1.#QNAN,b1111
,,53.8213,-1.#QNAN,b1111
,,53.8237,-1.#QNAN,b1111
,,53.8262,-1.#QNAN,b1111
,,53.8288,-1.#QNAN,b1111
,,53.8312,-1.#QNAN,b1111
,,53.8338,-1.#QNAN,b1111
,,53.8363,-1.#QNAN,b1111
,,53.8387,-1.#QNAN,b1111
,,53.8413,-1.#QNAN,b1111
,,53.8438,-1.#QNAN,b1111
,,53.8462,-1.#QNAN,b1111
,,53.8488,-1.#QNAN,b1111
,,53.8512,-1.#QNAN,b1111
,,53.8537,-1.#QNAN,b1111
,,53.8563,-1.#QNAN,b1111
,,53.8587,-1.#QNAN,b1111
,,53.8613,-1.#QNAN,b1111
,,53.8638,-1.#QNAN,b1111
,,53.8662,-1.#QNAN,b1111
,,53.8688,-1.#QNAN,b1111
,,53.8713,-1.#QNAN,b1111
,,53.8737,-1.#QNAN,b1111
,,53.8763,-1.#QNAN,b1111
,,53.8787,-1.#QNAN,b1111
,,53.8812,-1.#QNAN,b1111
,,53.8838,-1.#QNAN,b1111
,,53.8862,-1.#QNAN,b1111
,,53.8887,-1.#QNAN,b1111
,,53.8913,-1.#QNAN,b1111
,,53.8937,-1.#QNAN,b1111
,,53.8963,-1.#QNAN,b1111
,,53.8988,-1.#QNAN,b1111
,,53.9012,-1.#QNAN,b1111
,,53.9038,-1.#QNAN,b1111
,,53.9063,-1.#QNAN,b1111
,,53.9087,-1.#QNAN,b1111
,,53.9113,-1.#QNAN,b1111
,,53.9137,-1.#QNAN,b1111
,,53.9162,-1.#QNAN,b1111
,,53.9188,-1.#QNAN,b1111
,,53.9212,-1.#QNAN,b1111
,,53.9238,-1.#QNAN,b1111
,,53.9263,-1.#QNAN,b1111
,,53.9287,-1.#QNAN,b1111
,,53.9313,-1.#QNAN,b1111
,,53.9338,-1.#QNAN,b1111
,,53.9362,-1.#QNAN,b1111
,,53.9388,-1.#QNAN,b1111
,,53.9412,-1.#QNAN,b1111
,,53.9437,-1.#QNAN,b1111
,,53.9463,-1.#QNAN,b1111
,,53.9487,-1.#QNAN,b1111
,,53.9512,-1.#QNAN,b1111
,,53.9538,-1.#QNAN,b1111
,,53.9562,-1.#QNAN,b1111
,,53.9588,-1.#QNAN,b1111
,,53.9613,-1.#QNAN,b1111
,,53.9637,-1.#QNAN,b1111
,,53.9663,-1.#QNAN,b1111
,,53.9688,-1.#QNAN,b1111
,,53.9712,-1.#QNAN,b1111
,,53.9738,-1.#QNAN,b1111
,,53.9762,-1.#QNAN,b1111
,,53.9787,-1.#QNAN,b1111
,,53.9813,-1.#QNAN,b1111
,,53.9837,-1.#QNAN,b1111
,,53.9863,-1.#QNAN,b1111
,,53.9888,-1.#QNAN,b1111
,,53.9912,-1.#QNAN,b1111
,,53.9938,-1.#QNAN,b1111
,,53.9963,-1.#QNAN,b1111
,,53.9987,-1.#QNAN,b1111
,,54.0013,-1.#QNAN,b1111
,,54.0037,-1.#QNAN,b1111
,,54.0062,-1.#QNAN,b1111
,,54.0088,-1.#QNAN,b1111
,,54.0112,-1.#QNAN,b1111
,,54.0137,-1.#QNAN,b1111
,,54.0163,-1.#QNAN,b1111
,,54.0187,-1.#QNAN,b1111
,,54.0213,-1.#QNAN,b1111
,,54.0238,-1.#QNAN,b1111
,,54.0262,-1.#QNAN,b1111
,,54.0288,-1.#QNAN,b1111
,,54.0313,-1.#QNAN,b1111
,,54.0337,-1.#QNAN,b1111
,,54.0363,-1.#QNAN,b1111
,,54.0387,-1.#QNAN,b1111
,,54.0412,-1.#QNAN,b1111
,,54.0438,-1.#QNAN,b1111
,,54.0462,-1.#QNAN,b1111
,,54.0488,-1.#QNAN,b1111
,,54.0513,-1.#QNAN,b1111
,,54.0537,-1.#QNAN,b1111
,,54.0563,-1.#QNAN,b1111
,,54.0588,-1.#QNAN,b1111
